employee_id,satisfaction_level,last_evaluation_score,number_of_projects,average_monthly_hours,years_spent_at_company,work_accident,left_company,promotion_in_last_5years,department,salary,salary_range
13061,0.61,0.73,5,156,4,0,0,0,sales,low,"Less than $45,000"
13062,0.97,0.89,4,248,2,0,0,0,sales,low,"Less than $45,000"
13063,0.5,0.81,3,170,2,0,0,0,sales,low,"Less than $45,000"
13064,0.84,0.54,3,245,3,0,0,0,sales,low,"Less than $45,000"
13065,0.58,0.38,4,203,5,0,0,0,sales,low,"Less than $45,000"
13066,0.59,0.72,3,182,3,0,0,0,sales,medium,"$45,000 - $74,999"
13067,0.77,0.83,3,175,3,0,0,1,sales,medium,"$45,000 - $74,999"
13068,0.78,0.4,4,145,5,1,0,1,sales,medium,"$45,000 - $74,999"
13069,0.6,0.96,4,220,3,1,0,1,sales,medium,"$45,000 - $74,999"
13070,0.53,0.77,4,259,2,1,0,1,sales,medium,"$45,000 - $74,999"
13071,0.73,0.69,3,228,2,0,0,1,sales,medium,"$45,000 - $74,999"
13072,0.76,0.94,3,189,3,0,0,0,sales,medium,"$45,000 - $74,999"
13073,0.12,0.61,6,257,3,0,0,0,sales,medium,"$45,000 - $74,999"
13074,0.2,0.98,3,180,6,0,0,0,sales,medium,"$45,000 - $74,999"
13075,0.5,0.77,4,180,3,0,0,0,sales,medium,"$45,000 - $74,999"
13076,0.79,0.65,5,215,2,1,0,0,sales,medium,"$45,000 - $74,999"
13077,0.96,0.68,3,132,2,0,0,0,sales,medium,"$45,000 - $74,999"
13078,0.26,0.69,5,213,2,0,0,0,accounting,high,"Greater than $75,000"
13079,0.8,0.72,4,173,3,0,0,0,accounting,low,"Less than $45,000"
13080,0.43,0.71,3,186,2,0,0,0,accounting,medium,"$45,000 - $74,999"
13081,0.87,0.71,4,157,2,0,0,0,hr,medium,"$45,000 - $74,999"
13082,0.63,0.75,4,175,4,0,0,0,hr,medium,"$45,000 - $74,999"
13083,0.58,0.48,3,135,3,1,0,0,hr,medium,"$45,000 - $74,999"
13084,0.2,0.42,4,256,5,0,0,0,hr,low,"Less than $45,000"
13085,0.62,0.71,4,268,3,0,0,0,technical,low,"Less than $45,000"
13086,0.91,0.94,5,159,3,0,0,0,technical,low,"Less than $45,000"
13087,0.66,0.91,3,191,4,0,0,0,technical,low,"Less than $45,000"
13088,0.53,0.81,3,275,2,0,0,0,technical,low,"Less than $45,000"
13089,0.52,0.98,5,217,2,1,0,0,technical,low,"Less than $45,000"
13090,1,0.88,6,201,4,0,0,0,technical,low,"Less than $45,000"
13091,0.73,0.67,4,205,3,0,0,0,technical,low,"Less than $45,000"
13092,0.65,0.67,3,240,2,1,0,0,technical,low,"Less than $45,000"
13093,0.5,0.95,5,137,3,0,0,0,technical,low,"Less than $45,000"
13094,0.94,0.59,4,241,2,0,0,0,technical,low,"Less than $45,000"
13095,0.48,0.86,5,198,4,0,0,0,technical,low,"Less than $45,000"
13096,0.67,0.87,5,254,2,0,0,0,support,low,"Less than $45,000"
13097,0.73,0.94,4,262,3,0,0,0,support,low,"Less than $45,000"
13098,0.63,0.71,4,244,2,0,0,0,support,low,"Less than $45,000"
13099,0.84,0.84,4,266,3,0,0,0,support,low,"Less than $45,000"
13100,0.2,0.94,6,191,5,0,0,0,support,low,"Less than $45,000"
13101,0.76,0.57,3,148,3,1,0,0,support,low,"Less than $45,000"
13102,0.55,0.54,3,233,2,0,0,0,support,low,"Less than $45,000"
13103,0.8,0.55,4,178,2,1,0,0,support,low,"Less than $45,000"
13104,0.64,0.91,3,165,3,1,0,0,support,low,"Less than $45,000"
13105,0.59,0.97,5,179,6,0,0,0,support,medium,"$45,000 - $74,999"
13106,0.92,0.98,3,149,3,0,0,0,support,medium,"$45,000 - $74,999"
13107,0.75,0.76,3,269,2,1,0,0,technical,medium,"$45,000 - $74,999"
13108,0.69,0.74,5,227,2,0,0,0,technical,medium,"$45,000 - $74,999"
13109,0.82,0.93,3,247,3,0,0,0,technical,medium,"$45,000 - $74,999"
13110,0.88,0.85,3,220,3,0,0,0,management,medium,"$45,000 - $74,999"
13111,0.89,0.91,3,233,2,0,0,0,IT,medium,"$45,000 - $74,999"
13112,1,0.79,5,171,5,0,0,0,IT,medium,"$45,000 - $74,999"
13113,0.66,0.91,4,234,2,1,0,0,IT,medium,"$45,000 - $74,999"
13114,0.76,0.92,3,176,2,0,0,0,IT,medium,"$45,000 - $74,999"
13115,0.8,0.62,5,190,4,1,0,0,IT,medium,"$45,000 - $74,999"
13116,0.58,0.86,4,168,2,0,0,0,product_mng,medium,"$45,000 - $74,999"
13117,0.73,0.93,3,205,3,0,0,0,product_mng,high,"Greater than $75,000"
13118,1,0.73,5,189,3,1,0,0,product_mng,low,"Less than $45,000"
13119,0.18,0.9,4,282,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
13120,0.47,0.46,2,152,2,0,0,0,IT,medium,"$45,000 - $74,999"
13121,0.92,0.64,4,217,4,0,0,0,RandD,medium,"$45,000 - $74,999"
13122,0.51,0.5,4,130,3,0,0,0,RandD,medium,"$45,000 - $74,999"
13123,0.81,0.62,4,153,4,0,0,0,RandD,low,"Less than $45,000"
13124,0.52,0.57,3,270,3,0,0,0,RandD,low,"Less than $45,000"
13125,0.95,0.96,3,220,3,0,0,0,RandD,low,"Less than $45,000"
13126,0.93,0.64,4,253,3,0,0,0,RandD,low,"Less than $45,000"
13127,0.98,0.67,4,209,6,0,0,0,marketing,low,"Less than $45,000"
13128,0.79,0.79,4,231,2,0,0,0,sales,low,"Less than $45,000"
13129,0.99,0.73,4,240,4,0,0,0,accounting,low,"Less than $45,000"
13130,0.64,0.9,5,266,3,0,0,0,support,low,"Less than $45,000"
13131,0.54,0.44,3,153,2,0,0,0,technical,low,"Less than $45,000"
13132,0.79,0.59,4,187,2,0,0,0,management,low,"Less than $45,000"
13133,0.55,0.98,4,185,2,1,0,0,marketing,low,"Less than $45,000"
13134,0.18,0.81,4,147,4,0,0,0,marketing,low,"Less than $45,000"
13135,0.56,0.81,4,188,3,1,0,0,marketing,low,"Less than $45,000"
13136,0.92,0.67,2,252,2,0,0,0,sales,low,"Less than $45,000"
13137,0.99,0.75,4,163,2,0,0,0,sales,low,"Less than $45,000"
13138,0.77,0.85,4,189,2,0,0,0,sales,low,"Less than $45,000"
13139,0.49,0.52,3,156,2,0,0,0,sales,low,"Less than $45,000"
13140,0.98,0.58,3,183,3,0,0,0,sales,low,"Less than $45,000"
13141,0.18,0.54,6,209,5,1,0,0,sales,low,"Less than $45,000"
13142,0.8,0.82,4,271,4,0,0,0,sales,low,"Less than $45,000"
13143,0.81,0.77,5,251,2,0,0,0,sales,low,"Less than $45,000"
13144,0.13,0.61,5,198,5,0,0,0,sales,medium,"$45,000 - $74,999"
13145,0.58,0.97,3,274,4,1,0,1,sales,medium,"$45,000 - $74,999"
13146,0.75,0.63,4,209,3,0,0,1,sales,medium,"$45,000 - $74,999"
13147,0.8,0.94,4,271,4,0,0,1,sales,medium,"$45,000 - $74,999"
13148,0.78,0.6,4,143,2,0,0,1,sales,medium,"$45,000 - $74,999"
13149,0.92,0.6,5,236,3,1,0,1,sales,medium,"$45,000 - $74,999"
13150,0.85,0.98,5,222,3,0,0,1,sales,medium,"$45,000 - $74,999"
13151,0.52,0.63,3,233,3,0,0,1,sales,medium,"$45,000 - $74,999"
13152,0.95,0.84,3,270,3,1,0,1,sales,medium,"$45,000 - $74,999"
13153,0.81,0.92,5,258,3,0,0,1,sales,medium,"$45,000 - $74,999"
13154,0.16,0.82,6,202,4,1,0,1,sales,medium,"$45,000 - $74,999"
13155,0.91,0.74,3,150,2,0,0,0,accounting,medium,"$45,000 - $74,999"
13156,0.62,0.51,4,193,3,0,0,0,accounting,high,"Greater than $75,000"
13157,0.24,0.42,5,210,5,0,0,0,accounting,low,"Less than $45,000"
13158,0.88,0.51,3,208,3,0,0,0,hr,medium,"$45,000 - $74,999"
13159,0.94,0.73,3,196,3,0,0,0,hr,medium,"$45,000 - $74,999"
13160,0.76,0.79,5,187,4,0,0,0,hr,medium,"$45,000 - $74,999"
13161,0.49,0.67,3,140,2,0,0,0,hr,medium,"$45,000 - $74,999"
13162,0.93,0.9,4,256,4,0,0,0,technical,low,"Less than $45,000"
13163,0.92,0.66,4,113,3,0,0,0,technical,low,"Less than $45,000"
13164,0.19,0.94,4,196,5,0,0,0,technical,low,"Less than $45,000"
13165,0.66,0.76,3,170,3,0,0,0,technical,low,"Less than $45,000"
13166,0.16,0.94,4,261,6,0,0,0,technical,low,"Less than $45,000"
13167,0.83,0.99,5,132,3,0,0,0,technical,low,"Less than $45,000"
13168,0.69,0.53,3,153,3,0,0,0,technical,low,"Less than $45,000"
13169,0.82,0.53,3,147,3,1,0,0,technical,low,"Less than $45,000"
13170,0.88,0.72,5,244,2,0,0,0,technical,low,"Less than $45,000"
13171,0.31,0.42,4,108,4,0,0,0,technical,low,"Less than $45,000"
13172,0.83,0.49,4,218,2,0,0,0,technical,low,"Less than $45,000"
13173,0.94,0.52,5,133,3,0,0,0,support,low,"Less than $45,000"
13174,0.65,0.79,5,233,3,0,0,0,support,low,"Less than $45,000"
13175,0.6,0.6,4,147,3,0,0,0,support,low,"Less than $45,000"
13176,0.52,0.43,3,176,3,0,0,0,support,low,"Less than $45,000"
13177,0.66,0.89,4,169,4,0,0,0,support,low,"Less than $45,000"
13178,0.87,0.87,4,144,3,0,0,0,support,low,"Less than $45,000"
13179,0.2,0.99,5,151,3,1,0,0,support,low,"Less than $45,000"
13180,0.63,0.91,4,252,3,1,0,0,support,medium,"$45,000 - $74,999"
13181,0.69,0.98,4,180,3,0,0,0,support,medium,"$45,000 - $74,999"
13182,0.48,0.61,3,251,3,0,0,0,support,medium,"$45,000 - $74,999"
13183,0.8,0.8,4,263,4,0,0,0,support,medium,"$45,000 - $74,999"
13184,0.89,0.74,5,260,6,0,0,0,technical,medium,"$45,000 - $74,999"
13185,0.67,0.63,3,227,3,0,0,0,technical,medium,"$45,000 - $74,999"
13186,0.37,0.86,6,260,3,0,0,0,technical,medium,"$45,000 - $74,999"
13187,0.93,0.61,5,158,3,0,0,0,management,medium,"$45,000 - $74,999"
13188,0.69,0.52,3,186,3,0,0,0,IT,medium,"$45,000 - $74,999"
13189,0.16,0.61,4,171,6,0,0,0,IT,medium,"$45,000 - $74,999"
13190,0.81,0.55,3,199,2,1,0,0,IT,medium,"$45,000 - $74,999"
13191,0.97,0.63,5,258,2,0,0,0,IT,medium,"$45,000 - $74,999"
13192,0.77,0.59,4,273,2,0,0,0,IT,high,"Greater than $75,000"
13193,0.75,0.78,2,259,3,0,0,0,product_mng,low,"Less than $45,000"
13194,0.88,0.82,3,265,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13195,0.43,0.51,5,168,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
13196,0.99,0.99,4,163,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
13197,0.59,0.65,5,265,3,0,0,0,IT,medium,"$45,000 - $74,999"
13198,0.89,0.71,4,190,3,0,0,0,RandD,low,"Less than $45,000"
13199,0.54,0.73,3,157,3,0,0,0,RandD,low,"Less than $45,000"
13200,0.32,0.86,4,266,4,0,0,0,RandD,low,"Less than $45,000"
13201,0.17,0.55,6,240,6,0,0,0,RandD,low,"Less than $45,000"
13202,0.78,0.55,3,143,3,0,0,0,RandD,low,"Less than $45,000"
13203,0.73,0.68,3,121,5,0,0,0,RandD,low,"Less than $45,000"
13204,0.65,0.76,2,170,5,0,0,0,IT,low,"Less than $45,000"
13205,0.8,0.71,4,161,4,0,0,0,IT,low,"Less than $45,000"
13206,0.61,0.86,3,239,3,0,0,0,IT,low,"Less than $45,000"
13207,0.67,0.49,3,224,3,0,0,0,IT,low,"Less than $45,000"
13208,0.63,0.57,3,242,3,0,0,0,product_mng,low,"Less than $45,000"
13209,0.51,0.58,4,140,2,1,0,0,product_mng,low,"Less than $45,000"
13210,0.82,0.59,5,170,3,0,0,0,product_mng,low,"Less than $45,000"
13211,0.79,0.67,5,156,2,0,0,0,product_mng,low,"Less than $45,000"
13212,0.49,0.6,2,113,5,0,0,0,IT,low,"Less than $45,000"
13213,0.7,0.59,3,138,3,0,0,0,RandD,low,"Less than $45,000"
13214,0.13,0.5,3,137,5,0,0,0,RandD,low,"Less than $45,000"
13215,0.83,0.52,5,217,3,0,0,0,RandD,low,"Less than $45,000"
13216,0.83,0.91,3,155,3,0,0,0,RandD,low,"Less than $45,000"
13217,0.19,0.83,5,280,4,0,0,0,RandD,low,"Less than $45,000"
13218,0.8,0.81,5,248,2,1,0,0,RandD,low,"Less than $45,000"
13219,0.49,0.67,2,190,8,0,0,0,marketing,medium,"$45,000 - $74,999"
13220,0.92,0.99,3,176,8,0,0,0,sales,medium,"$45,000 - $74,999"
13221,0.81,0.55,4,217,8,0,0,0,accounting,medium,"$45,000 - $74,999"
13222,0.62,0.91,3,269,8,0,0,0,support,medium,"$45,000 - $74,999"
13223,0.21,0.7,3,238,8,0,0,0,technical,medium,"$45,000 - $74,999"
13224,0.95,0.74,5,243,6,0,0,0,management,medium,"$45,000 - $74,999"
13225,0.51,0.8,4,198,6,0,0,0,marketing,medium,"$45,000 - $74,999"
13226,0.52,0.89,3,188,6,0,0,0,marketing,medium,"$45,000 - $74,999"
13227,0.64,0.56,3,257,6,0,0,0,marketing,medium,"$45,000 - $74,999"
13228,0.62,0.79,4,268,6,0,0,0,sales,medium,"$45,000 - $74,999"
13229,0.73,0.88,5,233,4,1,0,0,sales,medium,"$45,000 - $74,999"
13230,0.32,0.86,4,214,5,0,0,0,sales,medium,"$45,000 - $74,999"
13231,0.78,0.96,2,285,3,0,0,0,sales,high,"Greater than $75,000"
13232,0.65,0.91,4,224,2,1,0,0,sales,low,"Less than $45,000"
13233,0.56,0.92,4,224,3,0,0,0,sales,medium,"$45,000 - $74,999"
13234,0.96,0.89,3,142,4,0,0,0,sales,medium,"$45,000 - $74,999"
13235,0.79,0.82,4,220,3,0,0,0,sales,medium,"$45,000 - $74,999"
13236,0.66,0.58,4,244,3,0,0,0,sales,medium,"$45,000 - $74,999"
13237,0.67,0.68,4,171,3,0,0,0,sales,low,"Less than $45,000"
13238,0.86,0.82,4,274,2,1,0,0,sales,low,"Less than $45,000"
13239,0.57,0.72,4,214,2,1,0,0,sales,low,"Less than $45,000"
13240,0.86,0.87,5,171,2,0,0,0,sales,low,"Less than $45,000"
13241,0.52,0.59,5,150,2,0,0,0,sales,low,"Less than $45,000"
13242,0.73,0.61,4,260,2,1,0,0,sales,low,"Less than $45,000"
13243,0.78,0.63,5,259,3,0,0,0,sales,low,"Less than $45,000"
13244,0.95,0.63,3,153,2,0,0,0,sales,low,"Less than $45,000"
13245,0.75,0.61,3,263,3,0,0,0,sales,low,"Less than $45,000"
13246,0.83,0.52,2,149,2,1,0,0,sales,low,"Less than $45,000"
13247,0.48,1,4,261,3,0,0,0,accounting,low,"Less than $45,000"
13248,0.3,0.58,2,189,4,1,0,0,accounting,low,"Less than $45,000"
13249,0.72,0.85,5,237,4,0,0,0,accounting,low,"Less than $45,000"
13250,0.61,0.52,3,224,3,0,0,0,hr,low,"Less than $45,000"
13251,0.31,0.87,6,240,3,1,0,0,hr,low,"Less than $45,000"
13252,0.62,0.81,3,245,2,1,0,0,hr,low,"Less than $45,000"
13253,0.48,0.49,3,268,3,0,0,0,hr,low,"Less than $45,000"
13254,0.97,0.89,4,208,2,1,0,0,technical,low,"Less than $45,000"
13255,0.61,0.83,4,153,2,0,0,0,technical,low,"Less than $45,000"
13256,0.93,0.99,3,169,3,0,0,0,technical,low,"Less than $45,000"
13257,0.89,0.39,5,218,2,0,0,0,technical,low,"Less than $45,000"
13258,0.95,0.9,3,155,3,0,0,0,technical,medium,"$45,000 - $74,999"
13259,0.36,0.44,5,155,3,0,0,0,technical,medium,"$45,000 - $74,999"
13260,0.29,0.39,6,105,6,0,0,0,technical,medium,"$45,000 - $74,999"
13261,0.65,0.83,4,251,2,0,0,0,technical,medium,"$45,000 - $74,999"
13262,0.72,0.54,4,219,2,0,0,0,technical,medium,"$45,000 - $74,999"
13263,0.51,0.56,4,198,2,1,0,0,technical,medium,"$45,000 - $74,999"
13264,0.54,0.53,4,158,2,0,0,0,technical,medium,"$45,000 - $74,999"
13265,0.66,0.58,3,157,2,0,0,0,support,medium,"$45,000 - $74,999"
13266,0.59,0.54,4,178,2,0,0,0,support,medium,"$45,000 - $74,999"
13267,0.45,0.48,3,145,2,0,0,0,support,medium,"$45,000 - $74,999"
13268,0.15,0.91,5,230,3,0,0,0,support,medium,"$45,000 - $74,999"
13269,0.95,0.53,3,174,3,0,0,0,support,medium,"$45,000 - $74,999"
13270,0.49,0.59,5,140,3,0,0,0,support,high,"Greater than $75,000"
13271,0.68,0.97,3,174,2,0,0,0,support,low,"Less than $45,000"
13272,0.7,0.76,4,173,2,0,0,0,support,medium,"$45,000 - $74,999"
13273,0.9,0.73,2,203,4,0,0,0,support,medium,"$45,000 - $74,999"
13274,0.94,0.95,5,170,3,0,0,0,support,medium,"$45,000 - $74,999"
13275,0.8,0.86,3,203,3,0,0,0,support,medium,"$45,000 - $74,999"
13276,0.59,0.53,5,169,3,0,0,0,technical,low,"Less than $45,000"
13277,0.43,0.96,3,109,6,0,0,0,technical,low,"Less than $45,000"
13278,0.7,0.54,5,263,3,0,0,0,technical,low,"Less than $45,000"
13279,0.51,0.62,4,185,3,0,0,0,management,low,"Less than $45,000"
13280,0.12,0.49,4,191,5,0,0,0,IT,low,"Less than $45,000"
13281,0.14,0.56,5,259,4,1,0,0,IT,low,"Less than $45,000"
13282,0.86,0.91,4,253,3,0,0,0,IT,low,"Less than $45,000"
13283,0.97,0.5,3,216,3,0,0,0,IT,low,"Less than $45,000"
13284,1,0.86,2,264,3,0,0,0,IT,medium,"$45,000 - $74,999"
13285,0.49,0.63,3,181,3,1,0,0,product_mng,medium,"$45,000 - $74,999"
13286,0.9,0.93,3,209,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13287,0.82,0.89,4,239,2,0,0,0,product_mng,medium,"$45,000 - $74,999"
13288,0.59,0.48,3,197,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13289,0.97,0.57,4,150,2,0,0,0,IT,medium,"$45,000 - $74,999"
13290,0.69,0.88,3,164,10,0,0,0,management,medium,"$45,000 - $74,999"
13291,0.73,0.84,3,216,8,0,0,0,management,medium,"$45,000 - $74,999"
13292,0.48,0.74,2,271,8,1,0,0,management,medium,"$45,000 - $74,999"
13293,0.94,0.49,4,176,8,0,0,0,management,medium,"$45,000 - $74,999"
13294,0.74,0.73,3,156,8,0,0,0,management,medium,"$45,000 - $74,999"
13295,0.65,0.63,4,143,8,0,0,0,management,medium,"$45,000 - $74,999"
13296,0.93,0.94,4,233,6,0,0,0,IT,medium,"$45,000 - $74,999"
13297,0.57,0.67,3,138,6,1,0,0,IT,medium,"$45,000 - $74,999"
13298,0.9,0.49,3,259,6,0,0,0,IT,medium,"$45,000 - $74,999"
13299,0.55,0.86,4,169,6,0,0,0,IT,medium,"$45,000 - $74,999"
13300,0.59,0.73,3,172,6,0,0,0,product_mng,medium,"$45,000 - $74,999"
13301,0.72,0.98,4,156,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13302,0.87,0.52,4,140,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13303,0.86,0.82,4,212,2,0,0,0,product_mng,medium,"$45,000 - $74,999"
13304,0.61,0.5,4,269,3,0,0,0,IT,medium,"$45,000 - $74,999"
13305,0.45,0.63,5,111,5,0,0,0,management,medium,"$45,000 - $74,999"
13306,0.51,0.63,4,198,2,0,0,0,management,medium,"$45,000 - $74,999"
13307,0.87,0.92,4,263,3,0,0,0,management,medium,"$45,000 - $74,999"
13308,0.29,0.38,5,191,5,0,0,0,management,medium,"$45,000 - $74,999"
13309,0.57,0.64,3,188,3,0,0,0,management,medium,"$45,000 - $74,999"
13310,0.69,0.83,4,252,3,0,0,0,management,medium,"$45,000 - $74,999"
13311,0.61,0.9,2,142,3,0,0,0,marketing,high,"Greater than $75,000"
13312,0.96,0.85,4,247,3,0,0,0,sales,high,"Greater than $75,000"
13313,0.16,0.61,6,269,2,0,0,0,accounting,high,"Greater than $75,000"
13314,0.96,0.82,4,244,3,0,0,0,support,high,"Greater than $75,000"
13315,0.77,0.81,4,164,3,0,0,0,technical,high,"Greater than $75,000"
13316,0.85,0.87,6,232,5,0,0,0,management,high,"Greater than $75,000"
13317,0.37,0.49,3,177,3,0,0,0,marketing,high,"Greater than $75,000"
13318,0.68,0.65,3,173,3,1,0,0,marketing,high,"Greater than $75,000"
13319,0.87,0.6,5,165,2,1,0,0,marketing,high,"Greater than $75,000"
13320,0.95,0.8,3,225,2,0,0,0,sales,high,"Greater than $75,000"
13321,0.84,0.63,3,121,3,1,0,0,sales,low,"Less than $45,000"
13322,0.44,0.51,2,219,4,0,0,0,sales,low,"Less than $45,000"
13323,0.94,0.73,4,204,2,0,0,0,sales,low,"Less than $45,000"
13324,0.85,0.94,5,235,4,0,0,0,sales,low,"Less than $45,000"
13325,0.75,0.51,2,215,2,1,0,0,sales,low,"Less than $45,000"
13326,0.76,0.67,5,243,3,0,0,0,sales,low,"Less than $45,000"
13327,0.13,0.97,4,162,6,0,0,0,sales,low,"Less than $45,000"
13328,0.6,0.79,4,262,3,0,0,0,sales,low,"Less than $45,000"
13329,0.45,0.55,4,206,2,0,0,0,sales,low,"Less than $45,000"
13330,0.49,1,2,125,4,1,0,0,sales,low,"Less than $45,000"
13331,0.19,0.36,3,167,5,0,0,0,sales,low,"Less than $45,000"
13332,0.68,0.89,5,218,5,0,0,0,sales,low,"Less than $45,000"
13333,0.53,0.91,5,181,3,0,0,0,sales,low,"Less than $45,000"
13334,1,0.77,5,269,3,0,0,0,sales,low,"Less than $45,000"
13335,0.99,0.86,3,167,2,0,0,0,sales,low,"Less than $45,000"
13336,0.29,0.75,6,271,10,0,0,0,sales,medium,"$45,000 - $74,999"
13337,0.54,0.83,4,201,8,1,0,0,sales,medium,"$45,000 - $74,999"
13338,0.25,0.9,6,229,8,0,0,0,sales,medium,"$45,000 - $74,999"
13339,0.71,0.76,4,148,8,0,0,0,accounting,medium,"$45,000 - $74,999"
13340,0.96,0.84,3,147,8,0,0,0,accounting,medium,"$45,000 - $74,999"
13341,0.8,0.9,4,211,8,0,0,0,accounting,medium,"$45,000 - $74,999"
13342,0.82,0.87,5,145,6,0,0,0,hr,medium,"$45,000 - $74,999"
13343,0.19,0.97,6,269,6,0,0,0,hr,medium,"$45,000 - $74,999"
13344,0.43,0.74,4,129,6,0,0,0,hr,medium,"$45,000 - $74,999"
13345,0.62,0.84,3,270,6,0,0,0,hr,medium,"$45,000 - $74,999"
13346,0.75,0.85,3,250,6,0,0,0,technical,medium,"$45,000 - $74,999"
13347,0.56,0.48,5,192,2,1,0,0,technical,medium,"$45,000 - $74,999"
13348,0.88,0.91,4,233,4,0,0,0,technical,high,"Greater than $75,000"
13349,0.63,0.57,4,192,3,0,0,0,technical,high,"Greater than $75,000"
13350,0.75,0.93,3,247,2,0,0,0,technical,high,"Greater than $75,000"
13351,0.74,1,4,192,4,0,0,0,technical,high,"Greater than $75,000"
13352,0.55,0.68,3,178,3,1,0,0,technical,high,"Greater than $75,000"
13353,0.87,0.55,4,197,3,0,0,0,technical,high,"Greater than $75,000"
13354,0.13,0.9,5,264,6,0,0,0,technical,high,"Greater than $75,000"
13355,0.33,0.64,2,274,3,1,0,0,technical,high,"Greater than $75,000"
13356,0.89,0.97,4,147,2,0,0,0,technical,low,"Less than $45,000"
13357,0.56,0.94,3,154,3,1,0,0,support,low,"Less than $45,000"
13358,0.95,0.61,3,224,2,1,0,0,support,low,"Less than $45,000"
13359,0.57,0.59,4,250,2,0,0,0,support,low,"Less than $45,000"
13360,0.72,0.53,3,179,3,0,0,0,support,low,"Less than $45,000"
13361,0.28,0.44,4,170,2,0,0,0,support,low,"Less than $45,000"
13362,0.54,0.61,4,118,5,0,0,0,support,low,"Less than $45,000"
13363,0.54,0.95,4,256,3,0,0,0,support,low,"Less than $45,000"
13364,0.99,0.8,3,209,2,0,0,0,support,medium,"$45,000 - $74,999"
13365,0.37,0.69,2,146,3,0,0,0,support,medium,"$45,000 - $74,999"
13366,0.77,0.87,3,275,4,1,0,0,support,medium,"$45,000 - $74,999"
13367,0.7,0.88,4,180,2,0,0,0,support,medium,"$45,000 - $74,999"
13368,0.8,0.74,3,228,3,0,0,0,technical,medium,"$45,000 - $74,999"
13369,0.52,0.63,3,204,3,0,0,0,technical,medium,"$45,000 - $74,999"
13370,0.69,0.55,3,172,2,0,0,0,technical,medium,"$45,000 - $74,999"
13371,0.6,0.62,5,274,3,0,0,0,management,medium,"$45,000 - $74,999"
13372,0.74,0.64,3,136,2,0,0,0,IT,medium,"$45,000 - $74,999"
13373,0.69,0.82,4,252,3,1,0,0,IT,medium,"$45,000 - $74,999"
13374,0.78,0.89,4,137,3,0,0,0,IT,medium,"$45,000 - $74,999"
13375,0.77,0.75,4,191,3,0,0,0,IT,medium,"$45,000 - $74,999"
13376,0.91,0.68,4,132,4,0,0,0,IT,medium,"$45,000 - $74,999"
13377,0.54,0.68,6,249,5,0,0,0,product_mng,medium,"$45,000 - $74,999"
13378,0.48,0.77,6,274,6,0,0,0,product_mng,medium,"$45,000 - $74,999"
13379,0.55,0.96,3,194,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13380,0.17,0.36,6,191,2,0,0,0,product_mng,medium,"$45,000 - $74,999"
13381,0.77,0.83,5,216,4,0,0,0,IT,medium,"$45,000 - $74,999"
13382,0.93,0.98,3,241,3,0,0,0,IT,medium,"$45,000 - $74,999"
13383,0.65,0.91,4,243,5,1,0,0,IT,medium,"$45,000 - $74,999"
13384,0.67,0.52,4,207,3,0,0,0,IT,medium,"$45,000 - $74,999"
13385,0.95,0.88,3,199,3,0,0,0,IT,medium,"$45,000 - $74,999"
13386,0.61,0.97,6,286,4,0,0,0,product_mng,medium,"$45,000 - $74,999"
13387,0.57,0.39,4,132,3,0,0,0,product_mng,high,"Greater than $75,000"
13388,0.65,1,4,229,4,0,0,0,product_mng,low,"Less than $45,000"
13389,0.85,0.81,4,260,3,0,0,0,product_mng,medium,"$45,000 - $74,999"
13390,0.61,0.96,3,214,2,0,0,0,IT,medium,"$45,000 - $74,999"
13391,0.65,0.9,6,217,4,1,0,1,RandD,medium,"$45,000 - $74,999"
13392,0.92,0.93,4,225,2,0,0,1,RandD,medium,"$45,000 - $74,999"
13393,0.37,0.41,2,113,3,0,0,1,RandD,medium,"$45,000 - $74,999"
13394,0.48,0.77,5,250,2,0,0,1,RandD,medium,"$45,000 - $74,999"
13395,0.82,0.91,5,271,2,0,0,1,RandD,medium,"$45,000 - $74,999"
13396,0.84,0.75,4,135,3,0,0,1,RandD,medium,"$45,000 - $74,999"
13397,0.57,0.46,2,100,6,1,0,1,marketing,medium,"$45,000 - $74,999"
13398,0.8,0.75,4,224,3,0,0,1,sales,medium,"$45,000 - $74,999"
13399,0.49,0.91,4,134,4,0,0,0,accounting,low,"Less than $45,000"
13400,0.79,0.82,5,158,2,0,0,0,support,low,"Less than $45,000"
13401,0.48,0.67,3,183,2,0,0,0,technical,low,"Less than $45,000"
13402,0.28,0.89,4,97,6,0,0,0,management,low,"Less than $45,000"
13403,0.47,0.56,4,226,3,0,0,0,marketing,low,"Less than $45,000"
13404,0.91,0.6,4,235,4,1,0,0,marketing,low,"Less than $45,000"
13405,0.75,0.6,4,186,10,1,0,0,marketing,low,"Less than $45,000"
13406,0.61,0.89,3,242,10,0,0,0,sales,high,"Greater than $75,000"
13407,0.47,0.79,3,284,10,0,0,0,sales,low,"Less than $45,000"
